position_x,position_y,position_z,bo_mu,bo_std
-7.077794882638821,8.841328511259244,7.5943167229196575,-0.07666116294955111,1.560570358566905
2.443785499659824,15.67398969446307,8.097938888062043,-0.08085715505709118,1.5492125825982097
-5.676745570760016,13.244089690705877,7.388741659981822,-0.08974838172837568,1.740476629518307
-1.2353181659933679,8.405418103387241,11.161732495918397,-0.07736112774487804,0.9546586000335957
-1.4926328049508057,9.901583597947178,-0.9966665062794156,-0.0948475517274948,1.360598041378466
1.059979284101587,6.831402078215258,0.9039737344263532,-0.0842660096528183,1.3798720343197834
-4.8922243706574795,9.953005598520772,8.329484685342024,-0.11235896045553362,1.749747729864055
-5.779828245730003,10.240329136746196,-2.416089888419808,-0.0765341767060572,0.964919468264724
-2.5142651236774873,4.205820043475207,1.8175064713480447,-0.07869246391189863,1.4438054794373991
-4.568427033045607,14.999246980170758,-0.5266058554971018,-0.07734681497069268,0.9543162855189636
-2.226322500887184,17.064158159017875,0.41289038543979517,-0.07734681497069268,0.9543162855189636
-2.2776121278251065,10.659460150641385,-1.177675280483947,-0.07727427961369229,1.8491785731963648
3.9077123767133037,10.448689605334728,8.745316047587886,-0.07610846076476324,0.9601004369588004
0.27500578589744323,11.431476354649572,0.2419863727429572,-0.10812829295332657,1.8064516242092532
1.6615752138090172,13.837040900609276,0.9796526655494415,-0.08652338087207448,1.7622617367100781
2.6229977078416127,9.430207486400136,1.3693126203536652,-0.10318589538441854,1.7165151099330138
-8.276282861945475,15.780267276263798,4.226846242826731,-0.07652759496356956,0.9648678225435543
1.0516129333310669,11.067717626690944,0.7539940159238037,-0.10682406835988444,1.2326113415084874
-3.3769046688907753,9.422768527840041,-1.7138544674364087,-0.08199869356366243,1.5998149836645166
2.4184731733546374,16.069202106119864,7.586383911047701,-0.08083512260034448,1.5486475676156601
-6.445157946073755,13.989109077169264,-0.05689752255946412,-0.08137503430843923,1.563190354605745
-1.0171948654177514,7.956203426320269,11.137877978162349,-0.07736112774487804,0.9546586000335957
-2.143980206499929,10.096291426299848,-1.1075501097539302,-0.0880188641381218,1.7459423859168912
-3.0754598480872444,17.747009787402067,6.318162602494479,-0.07736864465620286,0.9542257242847999
-2.87133005249763,11.475637469820587,9.786890620696356,-0.1137125220146193,1.654963265746391
-8.512680557090164,14.010745375724783,1.7120682179817124,-0.07652759496356956,0.9648678225435543
-3.4877584983405185,12.316191703311915,9.266295359003045,-0.1063007914592771,1.518454808148835
1.3240332174574811,10.8501650437645,0.7488417884926641,-0.08854543380149568,1.8458836860126817
2.052156522563947,10.710163739467664,0.8813307067748468,-0.11987541781489554,1.7530305008394091
-5.216768528610066,6.4559723719634174,0.23502614993466664,-0.07734692543562005,0.954187749709233
0.12911513206825775,10.245210563271046,-0.05120605519078669,-0.13011339202378697,1.7550163966711616
0.19543520876368925,11.683599618111286,-0.3802329232978554,-0.0886206967342712,1.5052333901783812
1.6414103616708786,8.747113423622162,1.167384700691641,-0.11728206449260643,1.6711024431528676
-4.744130646843891,16.70461703529147,5.424313387607033,-0.08101046221766287,1.376399077721625
-3.880326944399624,10.264408924548967,8.850286337391644,-0.10932799654042188,1.760847847905189
0.5725631915707177,11.793425220281083,-0.09657400907292102,-0.11828162378992509,1.7927495501697095
0.7099806140957234,11.059052507402635,0.554016222761516,-0.11966409992205447,1.0549905393283674
-8.283212609083641,11.884228087849431,-0.2745489067300453,-0.0765341767060572,0.964919468264724
1.5448088327920018,7.89963844187489,0.9563624403303597,-0.11027188756721867,1.6506306114220755
1.7426618060753776,10.086164747250983,1.2472935251832031,-0.10989532019590446,1.7574968150613077
-4.023816120968338,4.517523158592324,8.080535288667217,-0.07650292572413869,0.9648490611613161
1.641188195308675,8.920342683126492,1.2326560223204241,-0.12995938272997828,1.8580801274287246
-7.925975099837912,13.049816752782412,0.7865275360162955,-0.08136148419621816,1.5627377260449287
-4.023604888490769,14.939768345801953,9.585339988221747,-0.07736864465620286,0.9542257242847999
-6.00728942141867,10.086405440835605,-2.333163748388601,-0.0765341767060572,0.964919468264724
-0.5192583437328933,13.18645849817602,10.98996449569974,-0.0814707627605328,1.5847153760009547
-0.9044389879940262,9.918823557318511,-0.8545764013696835,-0.09138784770455008,1.3404193882202073
-6.179263628174043,14.067380133778656,7.247353637604451,-0.08518820491391413,1.782294895542462
-2.9159852666309143,10.535240657855708,9.666118528367281,-0.10748390412221231,1.5314282890009028
-3.6592385885931766,11.746012847309155,9.275274217163032,-0.10654401707072815,1.5094459828663287
-1.5169963765394492,10.126160587371194,-1.0066010603264663,-0.09545930044239842,1.3511987315749039
-2.8166703912870203,16.556183046787403,9.183159428201932,-0.07736864465620286,0.9542257242847999
-7.3375423486681814,8.713223697354277,-0.7354498438679185,-0.0765341767060572,0.964919468264724
-1.2551699186207481,10.86023286950852,-0.9862911488441788,-0.09655992758216993,1.3576086432178591
-2.320122116205323,10.87102934583869,9.95058927591989,-0.11243497243130982,1.6507339384374682
-4.062646985738867,11.537484996393555,8.569569282401165,-0.11969770547146595,1.0702557404440387
2.4931804333956746,13.98561282636685,1.445142650834819,-0.08193239947505848,1.5960837352158437
-4.0704015149173065,11.444638635943283,8.558771942006524,-0.11971058598464095,1.0723112591207062
2.791578175790554,7.709242495041192,1.7886113735144087,-0.0814606128495693,1.585537042699205
0.6419179123797312,10.73556101534438,0.7569994903528956,-0.12074044596285909,1.0700488906601173
0.4711415653227027,16.23942729780701,1.5960354821016676,-0.08100867586359767,1.3782523678864986
-7.503481561530018,15.436430739337425,1.1350373099473448,-0.07652759496356956,0.9648678225435543
-1.8849787905214128,16.87521757650333,0.038478086887149265,-0.07734681497069268,0.9543162855189636
1.066491464421425,9.878736279468047,0.85186808673372,-0.10638564668211563,1.2220592308712586
-4.115011886194985,17.028225504983062,3.3154101791021833,-0.07652759496356956,0.9648678225435543
-5.847896083438801,12.80154159675401,7.202167162094758,-0.0985775619144963,1.8809621655854085
0.9125689279123728,11.597916053539302,0.4027174969923335,-0.13258010714276428,1.736154119981567
-4.850360509022826,7.66501791622268,8.093700414707788,-0.07715467484849581,1.8411038943979596
2.787289996712798,8.048789494877647,2.245706874780218,-0.10176564024712854,1.5174517709439164
-3.8600391335760835,5.9047216642393945,8.575249949706574,-0.08197174768747502,1.5976401903512452
-5.407654561765037,9.618954290109183,8.098534572204544,-0.0941047734501119,1.2628383849778722
5.020379035563,12.68013372218337,5.135007705996038,-0.07735901907533982,0.9546583168351026
-5.715679430307804,8.147354445128794,7.607727750971317,-0.08778216654991286,1.748928584689919
4.788116117422829,12.890386642016214,3.9544892335024837,-0.07735901907533982,0.9546583168351026
-4.048601597535448,7.309952048782367,8.39786769299393,-0.08884542022699683,1.7616565929021437
-1.3634903644304388,4.221752714836523,7.294890995103495,-0.07650292572413869,0.9648490611613161
-4.986345409311403,8.420247516701027,7.926959963090431,-0.09996359713579246,1.8832849328175443
-1.6234454636105247,15.127350741821656,9.852094585389427,-0.07736864465620286,0.9542257242847999
-4.044019267634523,15.053510467391943,9.547691310033084,-0.07736864465620286,0.9542257242847999
1.3556589214293324,14.880391011828147,1.082592711948681,-0.08402718674967113,1.3652052038594522
-5.098428511105739,11.346666608832622,7.813963907992568,-0.120832740166286,1.1009586737303436
5.105793931392094,12.39544692725211,3.8596179418118313,-0.07735901907533982,0.9546583168351026
1.1247896162785929,12.445125113218685,11.466742892169252,-0.07610846076476324,0.9601004369588004
1.1587543358129957,8.962339548650757,0.5209417629269129,-0.10658940756335003,1.509719111099282
-6.294164403904686,14.23465583780401,7.134169457543111,-0.08096755718590683,1.373278634418244
-5.306533559468985,12.004560263578016,7.983986599389421,-0.10606576446394238,1.471507908553044
1.8032740534562497,16.90561468549525,7.31221260948201,-0.07650243392822917,0.9648679722836144
1.0846875862273135,10.655373316752033,0.7345263550819774,-0.11839105972893077,1.060180281928005
2.863124700329107,14.307587784259516,1.8165769671312364,-0.08200190915230166,1.5997642067542386
-4.635580907645896,4.677582848631357,2.27447784928382,-0.07872327379071675,1.4440860678461227
-2.2906855911798116,10.276346189521881,-1.1456863197880867,-0.08802468700169057,1.746092005148492
2.337240078275259,3.7265169922320758,3.764422431072925,-0.07610913490346384,0.9598405485251023
1.292568949228268,17.432458700064135,2.5839347680324516,-0.07650243392822917,0.9648679722836144
-3.748003766175329,13.800293241557748,9.748277049589634,-0.07670322133573368,1.5606283038907909
-2.2885044927457336,11.950736890766287,9.93704918405375,-0.09592273410351658,1.4517039312151852
3.5566350981589023,5.146896359478623,5.832061421838668,-0.07610913490346384,0.9598405485251023
-1.4961008615760631,15.311226305455545,9.766888017622824,-0.07736864465620286,0.9542257242847999
-2.374992715674746,3.433701614916595,3.186620321870089,-0.07650292572413869,0.9648490611613161
0.013587982784538433,12.253385164687886,11.299563997931308,-0.08144036901671507,1.582844371143884
4.385890056389741,11.949989124035907,9.100709326202338,-0.07610846076476324,0.9601004369588004
1.4179543978950284,12.64028171420394,0.9061436386020947,-0.11169586824767559,1.5666580022237502
-1.333166587896582,9.924586285443835,-0.9625629273545675,-0.09478252874216468,1.3616372386290134
-2.4764452855629853,13.732943203588405,10.00411351563956,-0.07669742419687403,1.5602728392090508
-4.323024449705561,7.523487562162388,8.672430458361072,-0.08743076702342087,1.7748219731626262
2.7698216015370707,7.680715090868615,1.7660338870637529,-0.08146274648720755,1.5856046131162445
-4.816043160497643,9.21482743884751,8.23442346827386,-0.11276801359480378,1.5790156263836526
1.1465471897473631,8.0031511226128,0.7960074034386015,-0.11141398293808133,1.6274717251487993
-1.4135298024392935,17.104849964792088,2.748098070003598,-0.07872491865888183,1.4452774257289964
-4.6549388468994515,6.653752555251258,8.333581258639597,-0.08205666949191362,1.6027024216903498
-2.4390640683976317,12.78731175340587,9.719685374681205,-0.10190439630165102,1.4993145194781332
-6.849605904623457,12.385357631507626,-1.7002721358449633,-0.0765341767060572,0.964919468264724
-6.5033068975315595,13.05932991026381,7.2505722460454525,-0.0766353474473465,1.9742783449069492
0.7481873017420853,10.595701958776976,0.7476118954518216,-0.11987783896398858,1.064882761097631
3.0205042086087532,8.78401464132833,7.5694355281849806,-0.07687133382300934,1.487907688149718
-6.149447031248153,16.41829684729257,1.2581317396343086,-0.07652759496356956,0.9648678225435543
-1.2779763665105432,12.577272332074267,10.658257799101683,-0.08154220708722315,1.5894559690938204
3.2131842661818037,17.18757444325189,5.479828486042714,-0.07650243392822917,0.9648679722836144
-0.7034860551459501,3.3807749745980984,4.483650518566485,-0.08083541162501745,1.5479182092598662
1.4721265098603316,8.216920951770138,10.383533950829385,-0.07736112774487804,0.9546586000335957
1.019684378954968,13.622410640276419,11.253480724762348,-0.07610846076476324,0.9601004369588004
1.1346108947695832,14.93899354164616,1.0752437418247105,-0.08392951456882129,1.3668448303757408
2.501638246116616,12.55456282877109,1.6407135511169235,-0.09689946953097872,1.3841048067335315
-2.7429822333288225,15.796261508697942,-1.1020828602008483,-0.07734681497069268,0.9543162855189636
0.3125695872767768,10.98259577467708,0.37009051925465375,-0.12898968830672236,1.022066142408883
2.436102507986782,13.158945159492935,1.443985481646593,-0.07637734072068239,1.9592465337872165
-5.968837332697692,14.92564397703028,6.919400653042503,-0.08422408745627222,1.36921460155358
-2.234894542330111,11.201880596023095,-1.537180502386355,-0.07677636727627096,2.04331726755537
0.016347816083494116,5.470085742027857,9.231330145757052,-0.07736112774487804,0.9546586000335957
